:25.0,25.0,0.0,10.858,27.57,10.719,994.481,10.67,45.798,10.695,9.96464,10.627,1.0,1.0,100.0,1.0,1.0,-0.157,-9.015,157.712,-1.0,-1.0,0.0,-24.857,-33.174,84.296,-24.857,-33.174,84.296,0.0,-33.174,84.296,0.0,-89.292,84.296,0.0,-89.292,-205.935,0.0,-89.292,-205.935,133.607,-89.292,-205.935,133.607,0.0,-205.935,133.607,0.0,-154.274,133.607,0.0,-154.274,-193.013,0.0,-154.274,-193.013,124.731,-154.274,-193.013,124.731,0.0,-193.013,124.731,0.0,-264.983,124.731,0.0,-264.983,-181.061,0.0,-264.983,-181.061,90.506,-264.983,-181.061,90.506,0.0,-181.061,90.506,0.0,-35.749,90.506,0.0,-35.749,-133.884;
:25.0,25.0,0.0,11.255,27.59,11.113,994.434,11.062,46.461,11.088,9.805018,11.016,1.0,1.0,100.0,1.0,1.0,-0.187,-9.616,157.721,-1.0,-1.0,0.0,-20.798,-52.276,71.616,-20.798,-52.276,71.616,0.0,-52.276,71.616,0.0,-87.225,71.616,0.0,-87.225,-256.405,0.0,-87.225,-256.405,144.305,-87.225,-256.405,144.305,0.0,-256.405,144.305,0.0,-151.026,144.305,0.0,-151.026,-236.594,0.0,-151.026,-236.594,133.033,-151.026,-236.594,133.033,0.0,-236.594,133.033,0.0,-258.192,133.033,0.0,-258.192,-218.872,0.0,-258.192,-218.872,93.612,-258.192,-218.872,93.612,0.0,-218.872,93.612,0.0,-33.314,93.612,0.0,-33.314,-166.18;
:25.0,25.0,0.0,11.645,27.58,11.503,994.451,11.454,45.775,11.479,9.805018,11.405,1.0,1.0,100.0,1.0,1.0,-0.208,-9.894,157.687,-1.0,-1.0,0.0,-21.291,-50.724,72.466,-21.291,-50.724,72.466,0.0,-50.724,72.466,0.0,-87.4,72.466,0.0,-87.4,-250.896,0.0,-87.4,-250.896,143.707,-87.4,-250.896,143.707,0.0,-250.896,143.707,0.0,-151.314,143.707,0.0,-151.314,-232.133,0.0,-151.314,-232.133,132.573,-151.314,-232.133,132.573,0.0,-232.133,132.573,0.0,-258.764,132.573,0.0,-258.764,-215.266,0.0,-258.764,-215.266,93.46,-258.764,-215.266,93.46,0.0,-215.266,93.46,0.0,-33.556,93.46,0.0,-33.556,-162.956;
:25.0,25.0,0.0,12.031,27.59,11.892,994.459,11.842,46.208,11.867,9.81367,11.794,1.0,1.0,100.0,1.0,1.0,-0.247,-10.483,157.662,-1.0,-1.0,0.0,-22.15,-54.84,65.924,-22.15,-54.84,65.924,0.0,-54.84,65.924,0.0,-88.416,65.924,0.0,-88.416,-263.733,0.0,-88.416,-263.733,149.289,-88.416,-263.733,149.289,0.0,-263.733,149.289,0.0,-152.82,149.289,0.0,-152.82,-243.72,0.0,-152.82,-243.72,137.024,-152.82,-243.72,137.024,0.0,-243.72,137.024,0.0,-261.652,137.024,0.0,-261.652,-225.816,0.0,-261.652,-225.816,95.225,-261.652,-225.816,95.225,0.0,-225.816,95.225,0.0,-34.38,95.225,0.0,-34.38,-170.386;
:25.0,25.0,0.0,12.415,27.59,12.273,994.424,12.222,46.257,12.248,9.650276,12.179,1.0,1.0,100.0,1.0,1.0,-0.271,-10.752,157.645,-1.0,-1.0,0.0,-21.927,-79.626,57.098,-21.927,-79.626,57.098,0.0,-79.626,57.098,0.0,-93.746,57.098,0.0,-93.746,-351.651,0.0,-93.746,-351.651,157.003,-93.746,-351.651,157.003,0.0,-351.651,157.003,0.0,-160.279,157.003,0.0,-160.279,-313.52,0.0,-160.279,-313.52,143.343,-160.279,-313.52,143.343,0.0,-313.52,143.343,0.0,-275.294,143.343,0.0,-275.294,-281.693,0.0,-275.294,-281.693,97.997,-275.294,-281.693,97.997,0.0,-281.693,97.997,0.0,-37.264,97.997,0.0,-37.264,-220.877;
:25.0,25.0,0.0,12.802,27.57,12.676,994.398,12.626,46.496,12.65,9.805018,12.583,1.0,1.0,100.0,1.0,1.0,-0.303,-11.029,157.746,-1.0,-1.0,0.0,-19.488,-85.143,57.292,-19.488,-85.143,57.292,0.0,-85.143,57.292,0.0,-91.732,57.292,0.0,-91.732,-373.618,0.0,-91.732,-373.618,156.55,-91.732,-373.618,156.55,0.0,-373.618,156.55,0.0,-157.082,156.55,0.0,-157.082,-329.845,0.0,-157.082,-329.845,142.949,-157.082,-329.845,142.949,0.0,-329.845,142.949,0.0,-268.723,142.949,0.0,-268.723,-293.988,0.0,-268.723,-293.988,97.771,-268.723,-293.988,97.771,0.0,-293.988,97.771,0.0,-35.45,97.771,0.0,-35.45,-232.852;
:25.0,25.0,0.0,13.235,27.54,13.086,994.414,13.03,45.006,13.056,9.965815,12.983,1.0,1.0,100.0,1.0,1.0,-0.366,-11.585,157.417,0.0,0.0,0.0,-18.64,-90.034,69.125,-18.64,-90.034,69.125,0.0,-90.034,69.125,0.0,-93.93,69.125,0.0,-93.93,-387.59,0.0,-93.93,-387.59,146.693,-93.93,-387.59,146.693,0.0,-387.59,146.693,0.0,-159.995,146.693,0.0,-159.995,-336.631,0.0,-159.995,-336.631,134.954,-159.995,-336.631,134.954,0.0,-336.631,134.954,0.0,-273.656,134.954,0.0,-273.656,-295.992,0.0,-273.656,-295.992,94.418,-273.656,-295.992,94.418,0.0,-295.992,94.418,0.0,-36.417,94.418,0.0,-36.417,-243.039;
:25.0,25.0,0.0,13.627,27.56,13.475,994.445,13.421,45.9,13.447,9.805018,13.378,1.0,1.0,100.0,1.0,1.0,-0.424,-12.185,158.016,0.0,0.0,0.0,-22.553,-71.539,80.855,-22.553,-71.539,80.855,0.0,-71.539,80.855,0.0,-96.485,80.855,0.0,-96.485,-306.952,0.0,-96.485,-306.952,137.281,-96.485,-306.952,137.281,0.0,-306.952,137.281,0.0,-164.146,137.281,0.0,-164.146,-274.556,0.0,-164.146,-274.556,127.631,-164.146,-274.556,127.631,0.0,-274.556,127.631,0.0,-282.443,127.631,0.0,-282.443,-247.133,0.0,-282.443,-247.133,91.746,-282.443,-247.133,91.746,0.0,-247.133,91.746,0.0,-38.971,91.746,0.0,-38.971,-200.328;
:25.0,25.0,0.0,13.982,27.56,13.854,994.434,13.801,46.301,13.827,9.659066,13.758,1.0,1.0,100.0,1.0,1.0,-0.468,-12.801,157.898,0.0,0.0,0.0,-21.682,-68.692,88.48,-21.682,-68.692,88.48,0.0,-68.692,88.48,0.0,-95.778,88.48,0.0,-95.778,-293.218,0.0,-95.778,-293.218,130.597,-95.778,-293.218,130.597,0.0,-293.218,130.597,0.0,-162.944,130.597,0.0,-162.944,-262.459,0.0,-162.944,-262.459,122.509,-162.944,-262.459,122.509,0.0,-262.459,122.509,0.0,-279.969,122.509,0.0,-279.969,-236.309,0.0,-279.969,-236.309,89.791,-279.969,-236.309,89.791,0.0,-236.309,89.791,0.0,-38.379,89.791,0.0,-38.379,-193.468;
:25.0,25.0,0.0,14.346,27.56,14.216,994.443,14.163,45.91,14.188,9.805018,14.119,1.0,1.0,100.0,1.0,1.0,-0.5,-13.36,158.109,0.0,0.0,0.0,-27.305,-54.051,98.674,-27.305,-54.051,98.674,0.0,-54.051,98.674,0.0,-101.345,98.674,0.0,-101.345,-246.896,0.0,-101.345,-246.896,123.102,-101.345,-246.896,123.102,0.0,-246.896,123.102,0.0,-171.727,123.102,0.0,-171.727,-224.605,0.0,-171.727,-224.605,117.064,-171.727,-224.605,117.064,0.0,-224.605,117.064,0.0,-298.254,117.064,0.0,-298.254,-204.971,0.0,-298.254,-204.971,87.937,-298.254,-204.971,87.937,0.0,-204.971,87.937,0.0,-43.044,87.937,0.0,-43.044,-165.463;
:25.0,25.0,0.0,14.709,27.57,14.579,994.464,14.526,46.094,14.551,9.801311,14.483,1.0,1.0,100.0,1.0,1.0,-0.522,-13.944,158.118,0.0,0.0,0.0,-25.912,-38.872,101.141,-25.912,-38.872,101.141,0.0,-38.872,101.141,0.0,-94.744,101.141,0.0,-94.744,-209.709,0.0,-94.744,-209.709,120.975,-94.744,-209.709,120.975,0.0,-209.709,120.975,0.0,-162.053,120.975,0.0,-162.053,-194.5,0.0,-162.053,-194.5,115.5,-162.053,-194.5,115.5,0.0,-194.5,115.5,0.0,-279.303,115.5,0.0,-279.303,-180.616,0.0,-279.303,-180.616,87.305,-279.303,-180.616,87.305,0.0,-180.616,87.305,0.0,-39.039,87.305,0.0,-39.039,-139.969;
:25.0,25.0,0.0,15.071,27.55,14.942,994.432,14.889,46.36,14.914,9.824712,14.846,1.0,1.0,100.0,1.0,1.0,-0.54,-14.525,157.966,0.0,0.0,0.0,-30.631,-25.702,100.701,-30.631,-25.702,100.701,0.0,-25.702,100.701,0.0,-96.412,100.701,0.0,-96.412,-182.661,0.0,-96.412,-182.661,121.327,-96.412,-182.661,121.327,0.0,-182.661,121.327,0.0,-164.909,121.327,0.0,-164.909,-172.099,0.0,-164.909,-172.099,115.755,-164.909,-172.099,115.755,0.0,-172.099,115.755,0.0,-285.761,115.755,0.0,-285.761,-162.198,0.0,-285.761,-162.198,87.404,-285.761,-162.198,87.404,0.0,-162.198,87.404,0.0,-41.416,87.404,0.0,-41.416,-120.221;
:25.0,25.0,0.0,15.44,27.56,15.309,994.476,15.254,46.118,15.281,9.670284,15.21,1.0,1.0,100.0,1.0,1.0,-0.554,-15.127,158.118,0.0,0.0,0.0,-35.786,-8.522,108.568,-35.786,-8.522,108.568,0.0,-8.522,108.568,0.0,-98.928,108.568,0.0,-98.928,-151.664,0.0,-98.928,-151.664,114.794,-98.928,-151.664,114.794,0.0,-151.664,114.794,0.0,-168.99,114.794,0.0,-168.99,-144.728,0.0,-168.99,-144.728,111.047,-168.99,-144.728,111.047,0.0,-144.728,111.047,0.0,-294.768,111.047,0.0,-294.768,-138.079,0.0,-294.768,-138.079,85.483,-294.768,-138.079,85.483,0.0,-138.079,85.483,0.0,-44.422,85.483,0.0,-44.422,-97.059;
:25.0,25.0,0.0,15.835,27.57,15.683,994.397,15.626,46.535,15.655,9.655302,15.585,1.0,1.0,100.0,1.0,1.0,-0.561,-15.759,158.228,0.0,0.0,0.0,-36.373,-3.886,113.02,-36.373,-3.886,113.02,0.0,-3.886,113.02,0.0,-98.836,113.02,0.0,-98.836,-143.572,0.0,-98.836,-143.572,110.904,-98.836,-143.572,110.904,0.0,-143.572,110.904,0.0,-168.864,110.904,0.0,-168.864,-137.312,0.0,-168.864,-137.312,108.269,-168.864,-137.312,108.269,0.0,-137.312,108.269,0.0,-294.661,108.269,0.0,-294.661,-131.283,0.0,-294.661,-131.283,84.256,-294.661,-131.283,84.256,0.0,-131.283,84.256,0.0,-44.588,84.256,0.0,-44.588,-91.061;
:25.0,25.0,0.0,16.195,27.57,16.067,994.425,16.013,45.926,16.039,9.646509,15.972,1.0,1.0,100.0,1.0,1.0,-0.565,-16.431,157.932,0.0,0.0,0.0,-36.693,-2.905,118.08,-36.693,-2.905,118.08,0.0,-2.905,118.08,0.0,-99.932,118.08,0.0,-99.932,-141.323,0.0,-99.932,-141.323,106.829,-99.932,-141.323,106.829,0.0,-141.323,106.829,0.0,-170.529,106.829,0.0,-170.529,-134.918,0.0,-170.529,-134.918,105.453,-170.529,-134.918,105.453,0.0,-134.918,105.453,0.0,-298.062,105.453,0.0,-298.062,-128.753,0.0,-298.062,-128.753,83.026,-298.062,-128.753,83.026,0.0,-128.753,83.026,0.0,-45.267,83.026,0.0,-45.267,-89.747;
:25.0,25.0,0.0,16.551,27.55,16.423,994.467,16.371,45.471,16.396,9.659066,16.328,1.0,1.0,100.0,1.0,1.0,-0.566,-17.042,157.881,0.0,0.0,0.0,-32.706,-7.726,122.315,-32.706,-7.726,122.315,0.0,-7.726,122.315,0.0,-97.018,122.315,0.0,-97.018,-147.645,0.0,-97.018,-147.645,103.367,-97.018,-147.645,103.367,0.0,-147.645,103.367,0.0,-165.924,103.367,0.0,-165.924,-140.074,0.0,-165.924,-140.074,103.093,-165.924,-140.074,103.093,0.0,-140.074,103.093,0.0,-288.17,103.093,0.0,-288.17,-132.839,0.0,-288.17,-132.839,81.949,-288.17,-132.839,81.949,0.0,-132.839,81.949,0.0,-42.431,81.949,0.0,-42.431,-95.389;
:25.0,25.0,0.0,16.915,27.55,16.784,994.43,16.73,46.076,16.756,9.190383,16.688,1.0,1.0,100.0,1.0,1.0,-0.567,-17.61,157.755,0.0,0.0,0.0,-27.863,-18.412,119.562,-27.863,-18.412,119.562,0.0,-18.412,119.562,0.0,-93.309,119.562,0.0,-93.309,-164.301,0.0,-93.309,-164.301,105.488,-93.309,-164.301,105.488,0.0,-164.301,105.488,0.0,-160.112,105.488,0.0,-160.112,-154.735,0.0,-160.112,-154.735,104.513,-160.112,-154.735,104.513,0.0,-154.735,104.513,0.0,-276.056,104.513,0.0,-276.056,-145.711,0.0,-276.056,-145.711,82.579,-276.056,-145.711,82.579,0.0,-145.711,82.579,0.0,-38.912,82.579,0.0,-38.912,-108.666;
:25.0,25.0,0.0,17.277,27.54,17.148,994.48,17.095,45.798,17.12,9.805018,17.052,1.0,1.0,100.0,1.0,1.0,-0.569,-18.181,157.484,0.0,0.0,0.0,-25.974,-7.116,125.017,-25.974,-7.116,125.017,0.0,-7.116,125.017,0.0,-88.062,125.017,0.0,-88.062,-146.091,0.0,-88.062,-146.091,101.155,-88.062,-146.091,101.155,0.0,-146.091,101.155,0.0,-152.506,101.155,0.0,-152.506,-138.741,0.0,-152.506,-138.741,101.607,-152.506,-138.741,101.607,0.0,-138.741,101.607,0.0,-261.378,101.607,0.0,-261.378,-131.707,0.0,-261.378,-131.707,81.254,-261.378,-131.707,81.254,0.0,-131.707,81.254,0.0,-35.398,81.254,0.0,-35.398,-94.429;
:25.0,25.0,0.0,17.654,27.54,17.522,994.506,17.465,46.087,17.495,9.805018,17.421,1.0,1.0,100.0,1.0,1.0,-0.569,-18.749,157.484,0.0,0.0,0.0,-20.783,10.186,123.862,-20.783,10.186,123.862,0.0,10.186,123.862,0.0,-75.561,123.862,0.0,-75.561,-122.684,0.0,-75.561,-122.684,101.893,-75.561,-122.684,101.893,0.0,-122.684,101.893,0.0,-134.746,101.893,0.0,-134.746,-118.565,0.0,-134.746,-118.565,102.066,-134.746,-118.565,102.066,0.0,-118.565,102.066,0.0,-228.791,102.066,0.0,-228.791,-114.54,0.0,-228.791,-114.54,81.436,-228.791,-114.54,81.436,0.0,-114.54,81.436,0.0,-26.73,81.436,0.0,-26.73,-74.612;
:25.0,25.0,0.0,18.04,27.58,17.883,994.462,17.833,46.696,17.858,9.494543,17.792,1.0,1.0,100.0,1.0,1.0,-0.568,-19.266,157.704,0.0,0.0,0.0,-22.932,21.878,132.823,-22.932,21.878,132.823,0.0,21.878,132.823,0.0,-76.379,132.823,0.0,-76.379,-108.202,0.0,-76.379,-108.202,94.309,-76.379,-108.202,94.309,0.0,-108.202,94.309,0.0,-135.982,94.309,0.0,-135.982,-105.061,0.0,-135.982,-105.061,97.041,-135.982,-105.061,97.041,0.0,-105.061,97.041,0.0,-231.108,97.041,0.0,-231.108,-101.972,0.0,-231.108,-101.972,78.975,-231.108,-101.972,78.975,0.0,-101.972,78.975,0.0,-27.867,78.975,0.0,-27.867,-62.518;
:25.0,25.0,0.0,18.4,27.56,18.273,994.406,18.22,45.891,18.245,9.95977,18.179,1.0,1.0,100.0,1.0,1.0,-0.563,-19.866,157.907,0.0,0.0,0.0,-22.273,27.314,135.74,-22.273,27.314,135.74,0.0,27.314,135.74,0.0,-74.415,135.74,0.0,-74.415,-102.053,0.0,-74.415,-102.053,91.657,-74.415,-102.053,91.657,0.0,-102.053,91.657,0.0,-133.249,91.657,0.0,-133.249,-99.424,0.0,-133.249,-99.424,95.305,-133.249,-99.424,95.305,0.0,-99.424,95.305,0.0,-226.262,95.305,0.0,-226.262,-96.831,0.0,-226.262,-96.831,78.071,-226.262,-96.831,78.071,0.0,-96.831,78.071,0.0,-26.537,78.071,0.0,-26.537,-57.189;
:25.0,25.0,0.0,18.754,27.57,18.63,994.429,18.577,46.582,18.602,9.655302,18.536,1.0,1.0,100.0,1.0,1.0,-0.56,-20.379,157.543,0.0,0.0,0.0,-26.128,26.914,128.68,-26.128,26.914,128.68,0.0,26.914,128.68,0.0,-77.608,128.68,0.0,-77.608,-102.89,0.0,-77.608,-102.89,97.757,-77.608,-102.89,97.757,0.0,-102.89,97.757,0.0,-137.76,97.757,0.0,-137.76,-100.744,0.0,-137.76,-100.744,99.289,-137.76,-100.744,99.289,0.0,-100.744,99.289,0.0,-234.463,99.289,0.0,-234.463,-98.622,0.0,-234.463,-98.622,80.082,-234.463,-98.622,80.082,0.0,-98.622,80.082,0.0,-29.622,80.082,0.0,-29.622,-57.569;
:25.0,25.0,0.0,19.104,27.56,18.981,994.47,18.928,46.427,18.953,9.81367,18.883,1.0,1.0,100.0,1.0,1.0,-0.557,-20.924,157.577,0.0,0.0,0.0,-29.721,33.117,138.523,-29.721,33.117,138.523,0.0,33.117,138.523,0.0,-82.144,138.523,0.0,-82.144,-96.066,0.0,-82.144,-96.066,89.4,-82.144,-96.066,89.4,0.0,-96.066,89.4,0.0,-144.306,89.4,0.0,-144.306,-93.973,0.0,-144.306,-93.973,93.898,-144.306,-93.973,93.898,0.0,-93.973,93.898,0.0,-246.518,93.898,0.0,-246.518,-91.901,0.0,-246.518,-91.901,77.365,-246.518,-91.901,77.365,0.0,-91.901,77.365,0.0,-33.289,77.365,0.0,-33.289,-51.892;
:25.0,25.0,0.0,19.463,27.56,19.337,994.515,19.283,46.485,19.309,9.494543,19.24,1.0,1.0,100.0,1.0,1.0,-0.552,-21.477,157.704,0.0,0.0,0.0,-31.674,34.573,146.809,-31.674,34.573,146.809,0.0,34.573,146.809,0.0,-85.649,146.809,0.0,-85.649,-93.872,0.0,-85.649,-93.872,81.232,-85.649,-93.872,81.232,0.0,-93.872,81.232,0.0,-149.351,81.232,0.0,-149.351,-91.445,0.0,-149.351,-91.445,88.726,-149.351,-91.445,88.726,0.0,-91.445,88.726,0.0,-256.066,88.726,0.0,-256.066,-89.045,0.0,-256.066,-89.045,74.509,-256.066,-89.045,74.509,0.0,-89.045,74.509,0.0,-35.892,74.509,0.0,-35.892,-50.474;
:25.0,25.0,0.0,19.824,27.57,19.693,994.495,19.64,46.336,19.666,9.800085,19.597,1.0,1.0,100.0,1.0,1.0,-0.544,-22.063,157.636,0.0,0.0,0.0,-30.172,16.63,147.669,-30.172,16.63,147.669,0.0,16.63,147.669,0.0,-89.281,147.669,0.0,-89.281,-112.414,0.0,-89.281,-112.414,80.45,-89.281,-112.414,80.45,0.0,-112.414,80.45,0.0,-154.53,80.45,0.0,-154.53,-107.885,0.0,-154.53,-107.885,88.26,-154.53,-107.885,88.26,0.0,-107.885,88.26,0.0,-265.746,88.26,0.0,-265.746,-103.462,0.0,-265.746,-103.462,74.255,-265.746,-103.462,74.255,0.0,-103.462,74.255,0.0,-37.398,74.255,0.0,-37.398,-67.667;
:25.0,25.0,0.0,20.184,27.59,20.055,994.423,20.001,46.389,20.027,9.974326,19.958,1.0,1.0,100.0,1.0,1.0,-0.53,-22.661,157.586,0.0,0.0,0.0,-36.515,20.242,150.838,-36.515,20.242,150.838,0.0,20.242,150.838,0.0,-96.869,150.838,0.0,-96.869,-107.888,0.0,-96.869,-107.888,76.92,-96.869,-107.888,76.92,0.0,-107.888,76.92,0.0,-165.963,76.92,0.0,-165.963,-103.649,0.0,-165.963,-103.649,86.072,-165.963,-103.649,86.072,0.0,-103.649,86.072,0.0,-288.877,86.072,0.0,-288.877,-99.502,0.0,-288.877,-99.502,72.984,-288.877,-99.502,72.984,0.0,-99.502,72.984,0.0,-43.576,72.984,0.0,-43.576,-63.938;
